created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 22 23:57:55 +0000 2023;1,72E+18;@ajengcute16__ Ngaca dong ngaca, masalahnya bkn pd pasangan capres tp pd postingan kau yg memuakan bikin org org hilang simpatik pd prabowo bahkan narasi abu janda msh lbh bermartabat dr kata kata yg kau susun;0;0;2;13;in;1,08E+18;1,72E+18;biusmalam;https://twitter.com/biusmalam/status/1716242512078422404
Sun Oct 22 23:54:24 +0000 2023;1,72E+18;Komposisi capres cawapres nya aneh, kalo pak prabowo mau menang harus nya cawapres nya bukan gibran. Apalagi masyarakat tau putusan mk tiba-tiba berubah pas deket2 pemilu mana ada rakyat percaya sama duo ini kalo gitu, pasangan AMIN jg aneh;0;0;0;0;in;1,42E+18;1,72E+18;gulasumsel;https://twitter.com/gulasumsel/status/1716241626400772363
Sun Oct 22 23:53:22 +0000 2023;1,72E+18;@Simbok_Dharmi @PDI_Perjuangan Mbak mau tanya..dlm kasus si bocil gibran. Misal @PDI_Perjuangan tdk memecatnya sbg kader atau menolak permohonan gibran utk jd cawapres penculik,apakah @KPU_ID bisa menerima pasangan prabowo gibran sbg capres cawapres?mengingat si bocil @gibran_tweet masih kader @PDI_Perjuangan;0;1;0;2;in;1,23E+18;1,72E+18;BangBen26616216;https://twitter.com/BangBen26616216/status/1716241364374217130
Sun Oct 22 23:52:48 +0000 2023;1,72E+18;@sisi_absurd @cryufh @idextratime Ya kalo gw pribadi sih pengen ngasih kesempatan buat pak prabowo sebelum dia pensi, sampe kalah 2x dan masih mau nyalonin sampe penasaran sama beliau.. nanti Monggo pak Anis atau pak Ganjar atau capres lainnya klo mau nerusin tp ini waktunya beliau dulu;0;1;0;0;in;1,25E+18;1,72E+18;febisptn;https://twitter.com/febisptn/status/1716241224368374224
Sun Oct 22 23:52:20 +0000 2023;1,72E+18;@naaooollll Gua nggak tuh, malah bersyukur dengan Gibran jadi capres Prabowo, malah tambah yakin AMIN bakal menang 1 putaran.😂🙏;0;0;1;5;in;2979469087;1,72E+18;GengkiIshak;https://twitter.com/GengkiIshak/status/1716241106923589731
Sun Oct 22 23:51:23 +0000 2023;1,72E+18;@Makula2804 @aniesmania Masa Prabowo dan Jokowi itu tdk beda terlampau jauh. Sangat berbeda dgn capres yg ada saat ini, masa pak Anies bagai lautan manusia di Jawa maupun diluar Jawa.  Pengerahan masa itu dpt terjadi jika si capres kaya raya, noh pak Anies aja yg paling miskin. 🥱;0;0;0;0;in;1,70E+18;1,72E+18;yandilaughtale;https://twitter.com/yandilaughtale/status/1716240868104126695
Sun Oct 22 23:45:27 +0000 2023;1,72E+18;@Bimasat49 @PartaiSocmed Prabowo di paksa milih antara putra mahkota atau paman saya akan memutuskan syarat capres maksimal 70 tahun yg baru akan di putuskan hari ini wkwkwk;0;0;0;1;in;1,45E+18;1,72E+18;Harjin01;https://twitter.com/Harjin01/status/1716239372830568819
Sun Oct 22 23:44:36 +0000 2023;1,72E+18;Hasil Survei Terbaru Capres 2024: Prabowo Vs Ganjar Vs Anies https://t.co/1w7YXp3j9A;0;0;0;1;in;8,47E+17;1,72E+18;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1716239161437638673
Sun Oct 22 23:44:31 +0000 2023;1,72E+18;Peruntungan Capres Berdasar Hari Deklarasi, Ganjar Mirip Jokowi, Anies Tangguh, Bagaimana dengan Prabowo? | Politik https://t.co/2sT7TduPpq;0;0;0;0;in;1067319098;1,72E+18;eR_Haryadi;https://twitter.com/eR_Haryadi/status/1716239139308490789
Sun Oct 22 23:42:00 +0000 2023;1,72E+18;Bagaimana kalo gugatan batas maksimal pendaftaran pilpres diterima. Prabowo ga jadi, gibran jadi capres, ahy jadi cawapres wkwk;0;0;0;0;in;1,01E+18;1,72E+18;wahyuciptoutomo;https://twitter.com/wahyuciptoutomo/status/1716238505763041610
Sun Oct 22 23:38:00 +0000 2023;1,72E+18;Belum jadi presiden aja tidak punya ketegasan, siapa yg akan jadi wapres nya. Itu menandakan diantara koalisi Indonesia maju, tidak punya calon capres yg qualifide. Sehingga mengambil Gibran yg belum berpengalaman sebagai orng no.2 di Indonesia, prabowo...prabowo.;0;0;0;0;in;1,56E+18;1,72E+18;Lgunawan18;https://twitter.com/Lgunawan18/status/1716237500078026897
Sun Oct 22 23:37:32 +0000 2023;1,72E+18;@DediMulyadi71 Kang, sepertinya mas Bowo @prabowo akan Hattrick Kekalahannya sbg CAPRES di 2024 ini, ini Urus negara BUKAN level Kabupaten/Kota, @gibran_tweet Pemimpin utk masa depan 10-15thn ke depan, ingat Mangga yg MUDA Pasti ASEM, yg Doyan ibu2 yg Hamil Krn lg ngidam buah😀😁 @jokowi;0;0;0;0;in;134698541;1,72E+18;PejuangReceh167;https://twitter.com/PejuangReceh167/status/1716237382398492873
Sun Oct 22 23:36:36 +0000 2023;1,72E+18;@CeciliaSuwanda1 @Dahnilanzar @prabowo Kalo putusan MK meembatasi usia maksimum capres 70 tahun, ngga jadi soal juga, tinggal kasi pengecualian saja. 😂  Pokok e tinggal atur, utak atik, sampai jadi 😁  Gitu aja kok repot, #MahkamahKeluarga gitu loh 😜;0;0;0;0;in;1,03E+18;1,72E+18;sangamei;https://twitter.com/sangamei/status/1716237145101447667
Sun Oct 22 23:36:12 +0000 2023;1,72E+18;Mau milih ganjarmahfud. Suka cawapresnya tp gak suka capresnya DAN PARTAINYA.  Mau milih Anies makin gak sreggg aja capres dan cawapresnya wkwk  Mau milih Prabowo. Gak sreg ama cawapresnya. TAPI seteleha tau tingkat kepuasaan warga solo setelah dipimpin Gibran 94%. Yakin All in!!;0;0;0;0;in;556640121;1,72E+18;ayoksholat;https://twitter.com/ayoksholat/status/1716237044190785919
Sun Oct 22 23:35:07 +0000 2023;1,72E+18;Kalau YR dikabulkan, siapa kira2 pengganti Prabowo ? Kalau Ki Ajar boleh usul yang cocok si Ibu Iriana.. MK Akan Putuskan Capres Usia 70 Tahun, Gimana Nasib Prabowo? https://t.co/xkCPYGvsep;0;0;1;2;in;1,65E+18;1,72E+18;ajarurip2;https://twitter.com/ajarurip2/status/1716236775067435446
Sun Oct 22 23:35:07 +0000 2023;1,72E+18;Koalisi Indonesia Maju (KIM) resmi menjadikan Gibran Rakabuming Raka sebagai bakal calon wakil presiden untuk mendampingi Prabowo Subianto. Namun, pasangan Prabowo-Gibran masih harus menanti putusan MK soal batas maksimal usia capres. https://t.co/gKfBrAGjFj;2;6;3;19;in;23772644;1,72E+18;BBCIndonesia;https://twitter.com/BBCIndonesia/status/1716236771682394598
Sun Oct 22 23:34:38 +0000 2023;1,72E+18;@Dennysiregar7 @obedNababaN @jokowi Memang Jokowi pemain catur handal dengan strategi jangka panjang. Makanya Prabowo yang tadinya rival capres Jokowi direkrutnya untuk tujuan jangka panjang.;0;0;0;0;in;1,22E+18;1,72E+18;prasetya_nuk;https://twitter.com/prasetya_nuk/status/1716236650454683840
Sun Oct 22 23:33:31 +0000 2023;1,72E+18;Prabowo kalau Ama gibran auto menang cuy.  Kalau ada yg mau taruhan capres pilih aja Prabowo bro😂 kalau punya uang all in aja .  23-10-2023;0;0;0;1;in;1,16E+18;1,72E+18;budakbungsu765;https://twitter.com/budakbungsu765/status/1716236372170903978
Sun Oct 22 23:32:20 +0000 2023;1,72E+18;@yusufagro @prabowo @99propaganda @alextham878 @Alie_Fahnoor @AlmaghribiS @BANGSAygSUJUD @Bank_Joee_ @Chaves1305 @DarekaRendy @Kimberley_2024 Semua capres petugas partai karena ditugaskan oleh partai, kalau tidak mau dikatakan petugas partai ya lewat jalur independen;0;0;0;1;in;1,26E+18;1,72E+18;MasJuni16;https://twitter.com/MasJuni16/status/1716236072840257724
Sun Oct 22 23:32:18 +0000 2023;1,72E+18;Semisal Prabowo-Gibran Kalah di Pemilu Capres-Cawapres. Setelah Itu mengajukan Gugatan Ke MK. Kan gak Mungkin Si Paman Menolak Gugatan.;0;0;0;0;in;1,27E+18;1,72E+18;Bang_djii;https://twitter.com/Bang_djii/status/1716236065693180236
Sun Oct 22 23:30:39 +0000 2023;1,72E+18;"@Kimberley_2024 Mahfud MD Mengaku Pernah Ditawari Untuk Jadi Cawapres Mendampingi Capres Yang Lain, Tapi Menolak, Alasannya Karena : - Anies, Citra Politik Identitasnya Susah Dihilangkan. - Prabowo, Sudah Terlalu Senior"" (Tua). . https://t.co/zdEtkfE8Nt .. https://t.co/ZaWe92Xo5F""";1;3;1;7;in;1,60E+18;1,72E+18;cobeh2022;https://twitter.com/cobeh2022/status/1716235647911125095
Sun Oct 22 23:27:35 +0000 2023;1,72E+18;@Fahrihamzah @prabowo @gibran_tweet Saya belum yakin Gibran cawapres Prabowo, dalam foto deklarasi capres dan cawapres diatas jg nggak ada Gibran. Biasanya deklarasi pasti sepasang nampak berdampingan. Saya yg nggak dpt melihatnya, atau mungkin sy salah. Ada yg tahu? Dimana Gibran nya?;0;0;0;0;in;952056151;1,72E+18;bbpm12;https://twitter.com/bbpm12/status/1716234875362292138
Sun Oct 22 23:25:55 +0000 2023;1,72E+18;@Dahnilanzar Kita dukung prabowo, nil. Tapi apa iya, menang harus mengangkangi konstitusi?. Apa gak ada efek jauhnya? Selamat datang era cawapres gibran, capres gibran, capres kaesang, capres boby, capres jan ethes. Ya Allah selamatkan Indonesia.;0;0;0;0;in;1,70E+18;1,72E+18;Laziman331500;https://twitter.com/Laziman331500/status/1716234456758108552
Sun Oct 22 23:25:55 +0000 2023;1,72E+18;Cuma  mau  bilang  Gibran jd cawapres prabowo  auto suara capres  kadrun  hilang , Ini  pertarungan  prabowo  ganjar ,  Capres  BOTOL  @aniesbaswedan biarin   Blm  tarung z  sdh  modar,  Sori  gua gan ikutan  siapapun!! NONTON  Z!! 😂😂😂😂😂😂😂😂;0;0;1;0;in;9,65E+17;1,72E+18;algifari_winer;https://twitter.com/algifari_winer/status/1716234456661696655
Sun Oct 22 23:25:22 +0000 2023;1,72E+18;@yunartowijaya @gibran_tweet Ngapain sih koh @yunartowijaya harus pada heboh .. tiga2nya capres circle nya jokowi .. anis ada imin . Ganjar mahfud apa lagi . Prabowo Gibran ya jg .. semua ini kecerdikan jokowi aja sih;0;1;0;5;in;1,60E+18;1,72E+18;AaHendrik8;https://twitter.com/AaHendrik8/status/1716234318589382809
Sun Oct 22 23:23:35 +0000 2023;1,72E+18;@Dennysiregar7 bibit2 persatuan capres/cawapres mulai muncul 🤣 https://t.co/uDJoD2RcX4;0;0;0;2;in;1,30E+18;1,72E+18;temanduit;https://twitter.com/temanduit/status/1716233871975686373
Sun Oct 22 23:22:30 +0000 2023;1,72E+18;@Herzaky__MP @PDemokrat @AgusYudhoyono @prabowo Siap Menangkan Capres KIM S14P menangkan Demokrat S14P meraih bnyk suara caleg;0;1;0;0;in;1,58E+18;1,72E+18;PDRIOFFICIAL;https://twitter.com/PDRIOFFICIAL/status/1716233596883865710
Sun Oct 22 23:21:12 +0000 2023;1,72E+18;Hasil Survei Terbaru Capres 2024: Anies Vs Prabowo Vs Ganjar - CNBC Indonesia https://t.co/xQ7m88sJDF #Prabowo #PrabowoUnggul;0;0;0;0;in;215989357;1,72E+18;Akubknultramen;https://twitter.com/Akubknultramen/status/1716233272429326646
Sun Oct 22 23:21:09 +0000 2023;1,72E+18;Sederet Hasil Survei Capres 2024: Ganjar Vs Anies Vs Prabowo - CNBC Indonesia https://t.co/SxIEHYgXIV #Prabowo #PrabowoUnggul;0;0;0;0;in;215989357;1,72E+18;Akubknultramen;https://twitter.com/Akubknultramen/status/1716233258768408930
Sun Oct 22 23:21:06 +0000 2023;1,72E+18;Survei Terbaru Capres 2024: Anies Vs Prabowo Vs Ganjar - CNBC Indonesia https://t.co/IkAuXkER2p #Prabowo #PrabowoUnggul;0;0;0;0;in;215989357;1,72E+18;Akubknultramen;https://twitter.com/Akubknultramen/status/1716233245271220488
Sun Oct 22 23:20:51 +0000 2023;1,72E+18;Skenario MK ini hanyalah permainan para oligarki lagi supaya gibran bisa di jadikan tumbal untuk menjatuhkan prabowo yg tetap ingin maju menjadi capres. Dengan adanya gugatan usia diatas 70th prabowo tidak berkutik lagi untuk mau tidak mau menerima pil pahit ini.;0;0;0;0;in;555096784;1,72E+18;boozdesign;https://twitter.com/boozdesign/status/1716233183539454324
Sun Oct 22 23:20:44 +0000 2023;1,72E+18;Pak prabowo sepertinya bakalan jadi capres abadi 🙁;0;0;0;0;in;2818925408;1,72E+18;duwimertiana;https://twitter.com/duwimertiana/status/1716233154003148891
Sun Oct 22 23:20:43 +0000 2023;1,72E+18;@TxtdariHI Memang prabowo akan tetp jadi capres?,bukanya masih 50% ya,soalnya ada putusan MK tentang max umur capres 70 tahun,belum di putus.;0;0;0;0;in;1,59E+18;1,72E+18;_goodpeople5;https://twitter.com/_goodpeople5/status/1716233147657114082
Sun Oct 22 23:18:13 +0000 2023;1,72E+18;"Banyak yang berkhayal dengan narasi2 yang aneh2. Sudahlah terima saja kenyataan dan ucapkan selamat kepada pasangan calon. Selamat kepada Prabowo Subianto dan Gibran RR sebagai pasangan Capres dan Cawapres dari KIM"" Selamat berjuang. https://t.co/DSkR0adh4G""";0;0;0;0;in;1,26E+18;1,72E+18;BhimoBramastha;https://twitter.com/BhimoBramastha/status/1716232521908981982
Sun Oct 22 23:16:52 +0000 2023;1,72E+18;Dari awal oligarki hanya ingin 2 peserta capres. Tapi ternyata menjadi 3 peserta capres. Saat itu sudah lobi2 ke prabowo untuk bergabung dengan ganjar supaya menjadi 2 peserta. Tapi deadlock karena ego masing2 partai. Akhirnya muncullah skenario MK.;0;0;0;0;in;555096784;1,72E+18;boozdesign;https://twitter.com/boozdesign/status/1716232178282209420
Sun Oct 22 23:15:39 +0000 2023;1,72E+18;Nasib Putra-putrinya Presiden. - Anak Megawati Sukses jadi ketua Partai pemenang pemilu - Anak Susilo Tidak ada yg meminang jadi Capres - Cawapres - Anak Jokowi Jadi rebutan KIM untuk jadi Wapres dari Prabowo;0;0;0;0;in;1,50E+18;1,72E+18;Lok_Toman;https://twitter.com/Lok_Toman/status/1716231876032270366
Sun Oct 22 23:15:26 +0000 2023;1,72E+18;Kandidat kandidat capres - cawapres tidak ada yg berdarah suku sunda. berharap prabowo gaet Ridwan Kamil, tapi nyatanya nihil. padahal RK sangat-sangat mumpuni, bersih dari segi apapun. mereka lebih memilih suara jateng daripada jabar yg notabene penduduk terbanyak di indonesia.;0;0;0;0;in;1,51E+18;1,72E+18;RickyR666;https://twitter.com/RickyR666/status/1716231819203657903
Sun Oct 22 23:11:32 +0000 2023;1,72E+18;Sikap @PDemokrat jelas, seperti yg disampaikan Ketum kami, Mas @AgusYudhoyono . Kami dukung Pak @prabowo sebagai capres, kewenangan tentukan cawapres di Capres, dan kami akan berjuang total menangkan Pak Prabowo siapapun cawapresnya.   https://t.co/ClfTI3BerL;15;260;45;161;in;1,44E+18;1,72E+18;Herzaky__MP;https://twitter.com/Herzaky__MP/status/1716230839791652940
Sun Oct 22 23:09:34 +0000 2023;1,72E+18;MK Putus 3 Gugatan Batas Atas Usia Capres Hari Ini, Prabowo Terdampak https://t.co/LA09swSGRg;0;0;0;0;in;552523769;1,72E+18;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1716230345102971311
Sun Oct 22 23:05:16 +0000 2023;1,72E+18;@AgusYudhoyono Menolak lupa...bagaimana partai anda dulu mau d kudeta dan d pecah oleh Rejim ini..sekarang malah gabung dan menjadi bagian dari koalisi pencalonan Prabowo_ Gibran sebagai Capres/Cawapres..sungguh d luar nalar dan pemikiran akal sehat...;0;0;1;0;in;1,42E+18;1,72E+18;Sugiant92605568;https://twitter.com/Sugiant92605568/status/1716229262465020203
Sun Oct 22 23:03:35 +0000 2023;1,72E+18;Kemaren saya buka Pintu rumah, dan di depan rumah lihat ada istri yang ngomel-ngomelin suami karna seharian cuma nungguin Berita Prabowo Gibran sampe nggak bantuin  ngurusin anak 😆 gerbang di banting 🤪 urusin capres dan cawapres ini mampu menggoncang Rumah Tangga ya guys 🫣;0;0;0;0;in;1,48E+18;1,72E+18;Fortuna_N_Diana;https://twitter.com/Fortuna_N_Diana/status/1716228838756372586
Sun Oct 22 22:59:58 +0000 2023;1,72E+18;Hari Ini, Prabowo Deklarasi Gibran Jadi Cawapres, Jawaban Jokowi terkait Restu untuk Anak Sulungnya  #Pilpres2024 #Prabowo #Gibran #Jokowi #capres #cawapres  https://t.co/dupfJKZ896 lewat @tribunkaltim;0;0;0;0;in;103551225;1,72E+18;tribunkaltim;https://twitter.com/tribunkaltim/status/1716227927782961581
Sun Oct 22 22:55:54 +0000 2023;1,72E+18;"Silahkan kalian tetapkan&amp dukung Capres-Cawapres kalian dg segala retorika&amp pencitraan yg ada...  Rakyat sudah MUAK dan MENDERITA sekaligus TERHINA punya presiden yg diberi predikat PETUGAS PARTAI""  Hanya @prabowo yg BUKAN PETUGAS PARTAI....yg lain??? TENGGELAMKAN!!! https://t.co/fFMCdAhNwn""";4;52;18;73;in;1,60E+18;1,72E+18;yusufagro;https://twitter.com/yusufagro/status/1716226902485320110
Sun Oct 22 22:55:37 +0000 2023;1,72E+18;MK Putuskan Gugatan Batas Atas Usia Capres Hari Ini, Prabowo Terdampak https://t.co/5O9jNMuTXa;1;1;1;0;in;552523769;1,72E+18;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1716226830997537173
Sun Oct 22 22:55:30 +0000 2023;1,72E+18;@hasyimmah Kenapa yang Capres Prabowo tapi yg heboh Gibrannya? Kenapa gak diputar aja Gibran Capresnya yah😁;0;0;0;0;in;854039478;1,72E+18;c_poluan;https://twitter.com/c_poluan/status/1716226801461075989
Sun Oct 22 22:49:55 +0000 2023;1,72E+18;@kompascom Pak Prabowo, slma nyalon jadi capres kyknya ini yg paling out. Pdhl bpk pny kans besar untuk menang, tp mslh ada di cawapresnya. Kan klo mau melanjutkan kerja presiden skrg kan gak perlu sampe pilih GR jg toh? Banyak lho kandidat yg track recordnya dan lpengalamannya lbh ok.;0;0;0;0;in;97822797;1,72E+18;itscimboy;https://twitter.com/itscimboy/status/1716225397078298873
Sun Oct 22 22:48:44 +0000 2023;1,72E+18;@thenovione @cryufh @idextratime Cebong kampret itu justru dimulai saat prabowo maju jadi capres;0;0;0;1;in;1,32E+18;1,72E+18;OmSENANGni;https://twitter.com/OmSENANGni/status/1716225101509898352
Sun Oct 22 22:47:21 +0000 2023;1,72E+18;Oya apakah hasil sidang MK nnti mutusin batas maks usia capres 70th ? Tunggu saja   Kalau iya, siapa yg akan di lempar HP sm prabowo lagi? Apakah ahmad dhani lg ?;0;0;0;0;in;2949162048;1,72E+18;legalpvnk;https://twitter.com/legalpvnk/status/1716224751969128713
Sun Oct 22 22:45:30 +0000 2023;1,72E+18;Nanti cipung sekalian jadi capres aja 😚  Oh ya... Jujurly, selalu ngenotice muka pak Prabowo ini emang imut. https://t.co/guFZwpKNDe;0;0;0;0;in;1,23E+18;1,72E+18;wanitacuan;https://twitter.com/wanitacuan/status/1716224285507989847
Sun Oct 22 22:44:16 +0000 2023;1,72E+18;Emg fix gibran ya? Plislah prabowo emg mau jadi capres trus apa ye;0;1;0;0;in;1,21E+18;1,72E+18;camellialov;https://twitter.com/camellialov/status/1716223975632834905
Sun Oct 22 22:43:20 +0000 2023;1,72E+18;@liputan6dotcom Tak tinggal diam Hakim MK acak-acak Indonesia,  Pengamat :“Kampanyekan jangan pilih Prabowo-Gibran”  Setuju! Baru jd Capres-Cawapres aja udah berani melanggar hukum, gimana klo jd RI 1 RI 2, demi ambisi utk berkuasa semua cara dia halalkan!  Demokrat SBY kok gak berani bersuara?;0;0;0;0;in;1,51E+18;1,72E+18;AzamJavas;https://twitter.com/AzamJavas/status/1716223740227584096
Sun Oct 22 22:43:11 +0000 2023;1,72E+18;Prabowo dan Gibran Resmi Ditetapkan sebagai Pasangan Capres-Cawapres Koalisi Indonesia Maju https://t.co/pHz02tffcw;0;0;0;0;in;1,54E+18;1,72E+18;PadangViva;https://twitter.com/PadangViva/status/1716223703036690859
Sun Oct 22 22:39:03 +0000 2023;1,72E+18;Tinggal nunggu visi misi capres-cawapres yang lain, Ganjar-Mahfud, Prabowo-Gibran. Pokoknya calon harus dimengerti dengan baik dan benar. Jangan sampai sedih diujungnya? https://t.co/gNoZtoTbdF;0;0;0;0;in;502360359;1,72E+18;darto1727;https://twitter.com/darto1727/status/1716222662694096964
Sun Oct 22 22:38:31 +0000 2023;1,72E+18;"Ini kan cara Adik ipar penjarakan"" Prabowo, jika tadi malam Prabowo tdk memilih Girban maka MK akan menerima gugatan tsb - tapi krn sdh menetapkan Gibran maka gugatan tsb ditolak. Atau keluar keputusan aneh bhw umur Capres boleh lbh  70 tahun asal cawapresnya Putra Presiden haha""";28;173;711;1861;in;1,12E+18;1,72E+18;msaid_didu;https://twitter.com/msaid_didu/status/1716222530867040314
Sun Oct 22 22:33:44 +0000 2023;1,72E+18;@narkosun Kuda Troya!!! Suara pemilih Jokowi yg dibajak Prabowo, balik badan menuju Ganjar. Pengorbanan Gibran luar biasa.  Eh, itupun kalau Gibran menjawab bersedia jadi capres.;0;0;0;0;in;15157414;1,72E+18;Kardjo;https://twitter.com/Kardjo/status/1716221324551663693
Sun Oct 22 22:31:19 +0000 2023;1,72E+18;@Miduk17 Hati2 pendukung prabowo dan ganjar lg diadu domba, dicari kejelekan masing2 capres. Kubu lain anteng2 sj, nunggu limpahan suara. Waspadalah..;0;0;0;0;in;2989781758;1,72E+18;cab5856e4c3b4c0;https://twitter.com/cab5856e4c3b4c0/status/1716220717359067518
Sun Oct 22 22:30:00 +0000 2023;1,72E+18;@MamatAlkatiri Kalau wakilnya bukan gibran, MK akan mengabulkan permohonan batas usia capres 70 tahun, mungkin ga sih Prabowo diancam antara 2 pilihan, pilih gibran atau gagal capres?;0;1;0;0;in;234214762;1,72E+18;ferryferrdian;https://twitter.com/ferryferrdian/status/1716220387368034805
Sun Oct 22 22:29:54 +0000 2023;1,72E+18;@RagilSemar injury time prabowo bakal ngeprank jokowi dengan tidak maju mencalonkan diri capres🤣🤣;0;1;0;2;in;1,70E+18;1,72E+18;18hubcommunity;https://twitter.com/18hubcommunity/status/1716220358817350013
Sun Oct 22 22:29:49 +0000 2023;1,72E+18;@Dennysiregar7 @gibran_tweet Selamat bersanding dengan Prabowo, Mas @gibran_tweet.  Selamat bertanding dengan Mas Ganjar capres kami.  Asik banget pilpres kali ini, semakin semangat ikut memilih.;0;0;0;1;in;1,10E+18;1,72E+18;igo_alghozaly;https://twitter.com/igo_alghozaly/status/1716220338449895617
Sun Oct 22 22:23:23 +0000 2023;1,72E+18;@Fahrihamzah @prabowo @gibran_tweet Seumur hidup baru kali ini ada deklarasi capres cawapres tp cawapresnya gak ada. Sungguh rendah sekali martabak ehh martabat para Ketum yg hadir.. apalagi yg dideklarasikan kader partai lawan...  Jd asumsi masyarakat smkn kuat kalo para Ketum tersandera KASUS PRIBADI. MEMALUKAN!;0;2;0;8;in;1,27E+18;1,72E+18;Gumilar86230032;https://twitter.com/Gumilar86230032/status/1716218720933347808
Sun Oct 22 22:15:07 +0000 2023;1,72E+18;@tvOneNews Dulu capres cawapres gak butuh pengalaman sbg kepala daerah…. Prabowo wasalam 😀;0;0;0;0;in;1,38E+18;1,72E+18;Reogfield;https://twitter.com/Reogfield/status/1716216639610638779
Sun Oct 22 22:12:25 +0000 2023;1,72E+18;@Fahrihamzah @prabowo @gibran_tweet Setuju kalo anak muda maju sebagai capres ato cawapres..tp anak muda yg seperti apa dong, jgn asal anak muda..yg cmn modal dari dinasti politik;0;0;0;0;in;1,07E+18;1,72E+18;HayatDeny;https://twitter.com/HayatDeny/status/1716215959575580722
Sun Oct 22 22:06:36 +0000 2023;1,72E+18;Seandainya Paslon Prabowo - Gibran menang sebagai pemenang Capres Cawapres ................ ???;0;1;0;0;in;1,58E+18;1,72E+18;Dulhami68659556;https://twitter.com/Dulhami68659556/status/1716214495369142435
Sun Oct 22 22:05:14 +0000 2023;1,72E+18;@Dahnilanzar @prabowo Ahirnya kami relawan prabowo dari banten dg ini menyatakan mengundurkan diri dari relawan .karena merasa kami telah terhianati oleh kontitusi mk.pemaksaan memilih wapres..dukungan kami pada teman2 kami silahkan dukung  pada pafa capres dan wapres yg nasionalis dan rasional.;0;0;0;0;in;1,33E+18;1,72E+18;AzisrahmatR;https://twitter.com/AzisrahmatR/status/1716214152468058482
Sun Oct 22 22:00:06 +0000 2023;1,72E+18;Hasil Survei Capres-Cawapres: Efek Gibran, Prabowo Melesat Ungguli Ganjar-Mahfud dan Anies-Cak Imin https://t.co/U75058y9Mr lewat @tribunnews   #AniesMuhaimin2024 #GanjarMahfud2024 #PrabowoGibran2024;0;0;0;0;in;103551225;1,72E+18;tribunkaltim;https://twitter.com/tribunkaltim/status/1716212860748272059
Sun Oct 22 21:49:00 +0000 2023;1,72E+18;@iyuskapuk @msaid_didu Pertanyaannya: kenapa daftar ke KPU baru akan dilakukan Rabu tanggal 25 Okt? Jangan2 karena menunggu putusan kasus usia max capres Senin jam 10 ini ? Jangan2 Prabowo tersandera shg harus deklarasi Minggu malam ?;0;0;0;0;in;1,30E+18;1,72E+18;RedandW96922244;https://twitter.com/RedandW96922244/status/1716210066205102112
Sun Oct 22 21:48:15 +0000 2023;1,72E+18;Ngebet berkuasa. Apakah nanti lolos juga?? Sedang saat ini usia capres ngebet kuasa sudah 72th di tgl 17 Oktober 2023 kemrin..  Mari kita lihat drama episode batas  usia capres selanjutnya.. 😁  MK Akan Putuskan Capres Usia 70 Tahun, Gimana Nasib Prabowo? https://t.co/gdndI3paNy;0;0;0;0;in;151006324;1,72E+18;Julie307;https://twitter.com/Julie307/status/1716209877427839104
Sun Oct 22 21:42:15 +0000 2023;1,72E+18;@HusinShihab @PetaniKopi01 Prabowo satu2nya capres non prestasi... prestasinya hanya mendompleng ketenaran kader PDIP yg gak tau terimakasih yaitu si dungu Jokowi;0;0;0;0;in;1,68E+18;1,72E+18;BakcrieIma40780;https://twitter.com/BakcrieIma40780/status/1716208367222591706
Sun Oct 22 21:37:34 +0000 2023;1,72E+18;@BangPakat Sok tau, mainmu kurang jauh, justru narasi begini yang membuat pak jokowi marah dan membuat beliau merestui gibran sebagai capres prabowo;0;0;0;0;in;1,29E+18;1,72E+18;BerbagiKasih4;https://twitter.com/BerbagiKasih4/status/1716207192221864114
Sun Oct 22 21:26:18 +0000 2023;1,72E+18;@kangdede78 Jokowi ga dukung prabowo aja tapi smua capres. Trus lu dukung prabowo. Dan bilang tegak lurus jokowi. Sesungguhnya otak lu dmana? Krn da jadi komisaris?;0;0;0;0;in;1,59E+18;1,72E+18;oetomo_ian;https://twitter.com/oetomo_ian/status/1716204356389978196
Sun Oct 22 21:17:33 +0000 2023;1,72E+18;Kelompok Petani di Jateng Dukung Prabowo Capres 2024 - detikNews https://t.co/DvE9gdvuiR #prabowo #MenataMasaDepan #BersamaPrabowo;0;0;8;0;in;1,07E+18;1,72E+18;AdrianaDaneen;https://twitter.com/AdrianaDaneen/status/1716202153789002167
Sun Oct 22 21:16:21 +0000 2023;1,72E+18;(LSI) merilis survei salah satunya terkait elektabilitas 3 pasang calon presiden (capres) dan calon wakil presiden (cawapres) pasca-putusan Mahkamah Konstitusi (MK) soal batas usia capres-cawapres. Survei Menunjukkan Prabowo-Gibran Ungguli Ganjar-Mahfud dan Anies-Cak Imin.  #Isi https://t.co/DtPMPpyMLz;0;0;0;0;in;1,52E+18;1,72E+18;billytampi2;https://twitter.com/billytampi2/status/1716201851748835782
